"","region","year","pmwar","partyid","likelyvote","pmtherm","perception_economy","birthyr","education","marital_status","income","race","gender","white","female","age","low_attention","married","partstrength","besid","region_cas","population","income_pc","unemploy_rate","pctwhite","weights"
"8334",10,2010,5,10,10,0,1,45,16,1,7,1,1,1,0,66,0,1,0,2066,40,5601847,13876.167,8.8,0.7915841,0.637629806995392
"8335",10,2010,5,2,10,5,2,61,6,4,4,1,1,1,0,50,0,0,0,3632,40,5601847,13876.167,8.8,0.7915841,0.616775929927826
"8336",10,2010,5,3,10,0,2,82,2,6,5,1,2,1,1,29,0,0,0,4032,40,5601847,13876.167,8.8,0.7915841,0.965631425380707
"8337",10,2010,5,8,3,3,1,56,7,1,7,1,1,1,0,55,0,1,0,4314,40,5601847,13876.167,8.8,0.7915841,1.06532025337219
"8338",10,2010,NA,NA,NA,NA,NA,81,6,1,NA,1,2,1,1,30,NA,1,NA,5166,40,5601847,13876.167,8.8,0.7915841,1.00111842155457
"8339",10,2010,2,7,10,7,4,44,1,1,12,1,1,1,0,67,0,1,1,377,40,5601847,13876.167,8.8,0.7915841,0.490378022193909
"8340",10,2010,5,10,0,7,1,46,12,4,NA,1,1,1,0,65,0,0,1,7620,40,5601847,13876.167,8.8,0.7915841,1.14535486698151
"8341",10,2010,5,7,10,0,2,58,NA,1,3,1,1,1,0,53,0,1,0,1401,40,5601847,13876.167,8.8,0.7915841,1.1607745885849
"8342",10,2010,3,10,10,3,2,79,2,1,7,1,1,1,0,32,0,1,NA,5311,40,5601847,13876.167,8.8,0.7915841,1.32696688175201
"8343",10,2010,4,3,10,6,2,80,2,2,9,1,2,1,1,31,0,0,0,4760,40,5601847,13876.167,8.8,0.7915841,1.00111842155457
"8344",10,2010,4,10,10,0,2,69,10,2,4,1,1,1,0,42,0,0,NA,5219,40,5601847,13876.167,8.8,0.7915841,1.00206124782562
"8345",10,2010,5,2,10,0,1,43,15,1,6,1,2,1,1,68,0,1,0,6208,40,5601847,13876.167,8.8,0.7915841,0.991342067718506
"8346",10,2010,2,10,10,8,4,51,2,5,3,1,1,1,0,60,0,0,1,5087,40,5601847,13876.167,8.8,0.7915841,0.323993265628815
"8347",10,2010,3,8,10,8,4,61,NA,6,6,1,1,1,0,50,1,0,0,857,40,5601847,13876.167,8.8,0.7915841,0.748685359954834
"8348",10,2010,2,2,10,0,3,65,7,2,11,1,1,1,0,46,0,0,0,3099,40,5601847,13876.167,8.8,0.7915841,0.816424250602722
"8349",10,2010,3,8,10,0,1,55,13,1,8,1,1,1,0,56,0,1,0,2684,40,5601847,13876.167,8.8,0.7915841,1.40008926391602
"8350",10,2010,3,1,7,2,1,53,18,1,12,1,1,1,0,58,0,1,0,2647,40,5601847,13876.167,8.8,0.7915841,0.680093288421631
"8351",10,2010,5,10,0,0,1,52,2,1,5,1,1,1,0,59,1,1,NA,2422,40,5601847,13876.167,8.8,0.7915841,0.900480449199677
"8352",10,2010,4,10,5,4,1,32,NA,1,4,1,1,1,0,79,0,1,0,7491,40,5601847,13876.167,8.8,0.7915841,0.51378333568573
"8353",10,2010,4,1,6,0,1,68,2,4,4,1,2,1,1,43,1,0,0,6624,40,5601847,13876.167,8.8,0.7915841,1.46708786487579
"8354",10,2010,1,1,10,7,2,71,2,6,6,1,1,1,0,40,0,0,1,3796,40,5601847,13876.167,8.8,0.7915841,0.920724391937256
"8355",10,2010,2,6,10,6,2,69,1,1,10,1,2,1,1,42,0,1,0,4145,40,5601847,13876.167,8.8,0.7915841,0.63847541809082
"8356",10,2010,5,2,10,0,2,69,9,6,3,1,1,1,0,42,0,0,1,3340,40,5601847,13876.167,8.8,0.7915841,0.58867883682251
"8357",10,2010,3,1,10,3,4,49,18,1,6,1,1,1,0,62,0,1,0,7705,40,5601847,13876.167,8.8,0.7915841,0.680093288421631
"8358",10,2010,4,2,10,0,2,42,7,1,3,1,1,1,0,69,0,1,0,5501,40,5601847,13876.167,8.8,0.7915841,1.48928451538086
"8359",11,2010,4,1,10,5,2,71,NA,1,10,1,2,1,1,40,0,1,0,850,40,5283733,13634.95,8.8,0.85756356,0.760327875614166
"8360",11,2010,2,1,10,8,2,39,3,5,2,1,2,1,1,72,0,0,0,1576,40,5283733,13634.95,8.8,0.85756356,0.58790135383606
"8361",11,2010,4,10,0,1,1,69,2,6,NA,1,2,1,1,42,1,0,0,6777,40,5283733,13634.95,8.8,0.85756356,0.727155327796936
"8362",11,2010,3,2,10,0,3,66,2,4,5,1,2,1,1,45,0,0,0,520,40,5283733,13634.95,8.8,0.85756356,0.990367650985718
"8363",11,2010,NA,10,0,NA,NA,48,10,4,4,1,2,1,1,63,1,0,NA,6097,40,5283733,13634.95,8.8,0.85756356,2.07392954826355
"8364",11,2010,5,2,10,0,1,37,2,5,4,1,2,1,1,74,0,0,0,6962,40,5283733,13634.95,8.8,0.85756356,0.729613840579987
"8365",11,2010,5,1,NA,NA,3,75,13,6,3,1,1,1,0,36,1,0,0,4058,40,5283733,13634.95,8.8,0.85756356,1.77867746353149
"8366",11,2010,5,10,0,5,3,72,12,6,2,1,1,1,0,39,1,0,0,6283,40,5283733,13634.95,8.8,0.85756356,1.88074707984924
"8367",11,2010,1,1,10,10,4,21,NA,1,4,1,1,1,0,90,0,1,1,4579,40,5283733,13634.95,8.8,0.85756356,1.15175843238831
"8368",11,2010,3,1,9,7,4,55,NA,1,NA,1,1,1,0,56,0,1,0,7749,40,5283733,13634.95,8.8,0.85756356,1.37652802467346
"8369",11,2010,5,2,10,0,1,46,15,1,7,1,2,1,1,65,0,1,0,5231,40,5283733,13634.95,8.8,0.85756356,0.729613840579987
"8370",11,2010,4,3,8,3,2,72,9,1,8,1,2,1,1,39,0,1,0,7260,40,5283733,13634.95,8.8,0.85756356,1.66789245605469
"8371",11,2010,5,10,10,0,2,57,NA,1,4,1,2,1,1,54,0,1,NA,3674,40,5283733,13634.95,8.8,0.85756356,1.77944791316986
"8372",11,2010,5,10,10,0,3,44,NA,1,6,1,1,1,0,67,0,1,0,3607,40,5283733,13634.95,8.8,0.85756356,0.81266576051712
"8373",11,2010,2,1,10,8,3,37,NA,6,2,1,1,1,0,74,0,0,1,6517,40,5283733,13634.95,8.8,0.85756356,1.42938756942749
"8374",11,2010,3,3,9,5,3,53,9,1,9,1,2,1,1,58,0,1,0,5271,40,5283733,13634.95,8.8,0.85756356,0.58790135383606
"8375",11,2010,4,10,2,3,4,70,7,1,6,1,1,1,0,41,0,1,NA,2739,40,5283733,13634.95,8.8,0.85756356,0.661528587341309
"8376",11,2010,5,2,10,0,2,51,13,6,3,1,1,1,0,60,0,0,0,2742,40,5283733,13634.95,8.8,0.85756356,0.92193740606308
"8377",11,2010,3,2,5,2,4,56,NA,1,NA,1,2,1,1,55,1,1,0,892,40,5283733,13634.95,8.8,0.85756356,1.0566074848175
"8378",11,2010,5,NA,5,5,3,71,1,1,NA,1,2,1,1,40,0,1,NA,160,40,5283733,13634.95,8.8,0.85756356,0.960854768753052
"8379",11,2010,5,1,10,6,4,33,NA,4,3,1,1,1,0,78,0,0,0,546,40,5283733,13634.95,8.8,0.85756356,1.37652802467346
"8380",11,2010,NA,NA,NA,NA,NA,26,NA,1,8,1,1,1,0,85,NA,1,NA,4457,40,5283733,13634.95,8.8,0.85756356,1.18901300430298
"8381",11,2010,2,1,10,8,2,50,6,5,3,1,2,1,1,61,0,0,0,3363,40,5283733,13634.95,8.8,0.85756356,1.71943664550781
"8382",11,2010,5,7,10,1,1,40,9,1,3,1,1,1,0,71,0,1,0,3104,40,5283733,13634.95,8.8,0.85756356,0.901776790618896
"8383",11,2010,4,3,10,10,1,43,1,6,5,1,1,1,0,68,0,0,0,3042,40,5283733,13634.95,8.8,0.85756356,0.915344715118408
"8384",11,2010,3,7,10,0,1,58,10,1,10,1,1,1,0,53,0,1,0,6039,40,5283733,13634.95,8.8,0.85756356,0.349599480628967
"8385",11,2010,3,1,10,5,2,53,1,1,12,1,1,1,0,58,0,1,0,6692,40,5283733,13634.95,8.8,0.85756356,1.09929025173187
"8386",11,2010,5,10,0,NA,NA,80,NA,3,2,1,2,1,1,31,1,0,NA,4661,40,5283733,13634.95,8.8,0.85756356,0.92679500579834
"8387",11,2010,2,1,10,8,4,50,12,1,6,1,1,1,0,61,0,1,0,7707,40,5283733,13634.95,8.8,0.85756356,1.15175843238831
"8388",11,2010,3,3,10,1,1,49,2,6,3,1,2,1,1,62,0,0,0,5187,40,5283733,13634.95,8.8,0.85756356,1.07510566711426
"8389",11,2010,4,1,10,5,3,42,13,1,NA,1,1,1,0,69,0,1,1,5092,40,5283733,13634.95,8.8,0.85756356,0.683895587921143
"8390",11,2010,4,1,10,3,1,46,18,4,2,1,1,1,0,65,0,0,0,1862,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8391",11,2010,4,1,10,6,2,47,10,1,5,1,2,1,1,64,0,1,0,6158,40,5283733,13634.95,8.8,0.85756356,0.854261636734009
"8392",11,2010,5,2,10,0,1,50,2,1,3,1,2,1,1,61,0,1,0,1045,40,5283733,13634.95,8.8,0.85756356,0.657715916633606
"8393",11,2010,1,1,10,10,4,85,1,2,12,1,2,1,1,26,0,0,1,2483,40,5283733,13634.95,8.8,0.85756356,0.699967503547668
"8394",11,2010,4,10,4,4,2,77,12,2,6,1,2,1,1,34,0,0,0,2260,40,5283733,13634.95,8.8,0.85756356,1.56082892417908
"8395",11,2010,5,10,10,1,2,58,10,1,8,1,2,1,1,53,0,1,NA,7229,40,5283733,13634.95,8.8,0.85756356,0.714099884033203
"8396",11,2010,5,8,7,0,3,50,NA,1,4,2,2,0,1,61,0,1,0,2794,40,5283733,13634.95,8.8,0.85756356,1.07956230640411
"8397",11,2010,5,1,10,0,2,37,6,1,2,1,2,1,1,74,0,1,0,1417,40,5283733,13634.95,8.8,0.85756356,1.05444073677063
"8398",11,2010,5,10,NA,NA,NA,82,10,6,4,1,2,1,1,29,NA,0,NA,5891,40,5283733,13634.95,8.8,0.85756356,1.00671553611755
"8399",11,2010,3,1,10,9,4,43,18,1,8,1,1,1,0,68,0,1,1,52,40,5283733,13634.95,8.8,0.85756356,0.643065392971039
"8400",11,2010,5,1,10,0,1,39,NA,5,2,1,2,1,1,72,0,0,0,986,40,5283733,13634.95,8.8,0.85756356,0.58790135383606
"8401",11,2010,3,2,9,2,3,37,2,1,8,1,1,1,0,74,0,1,0,692,40,5283733,13634.95,8.8,0.85756356,0.810082733631134
"8402",11,2010,5,2,10,0,1,50,6,1,7,1,1,1,0,61,1,1,0,1412,40,5283733,13634.95,8.8,0.85756356,1.36427211761475
"8403",11,2010,4,3,9,6,2,47,7,1,5,1,1,1,0,64,0,1,0,4336,40,5283733,13634.95,8.8,0.85756356,0.660005033016205
"8404",11,2010,3,1,8,3,2,65,18,1,NA,1,1,1,0,46,0,1,0,3051,40,5283733,13634.95,8.8,0.85756356,0.391704380512238
"8405",11,2010,5,2,10,0,2,49,13,1,8,1,1,1,0,62,0,1,1,7490,40,5283733,13634.95,8.8,0.85756356,0.848747253417969
"8406",11,2010,5,3,10,0,3,64,18,6,5,1,2,1,1,47,1,0,0,6145,40,5283733,13634.95,8.8,0.85756356,1.11905574798584
"8407",11,2010,3,10,9,1,1,68,7,6,4,1,1,1,0,43,0,0,0,5905,40,5283733,13634.95,8.8,0.85756356,0.835998356342316
"8408",11,2010,5,1,8,3,3,36,6,1,5,1,1,1,0,75,0,1,0,7082,40,5283733,13634.95,8.8,0.85756356,0.652740836143494
"8409",11,2010,3,10,0,4,1,44,2,1,6,1,2,1,1,67,0,1,NA,263,40,5283733,13634.95,8.8,0.85756356,0.96886682510376
"8410",11,2010,5,2,8,0,4,66,7,4,5,1,1,1,0,45,0,0,0,5152,40,5283733,13634.95,8.8,0.85756356,0.565002977848053
"8411",11,2010,2,10,10,6,4,50,1,6,5,1,1,1,0,61,0,0,NA,5640,40,5283733,13634.95,8.8,0.85756356,0.613770663738251
"8412",11,2010,5,8,10,0,2,82,1,6,NA,1,1,1,0,29,0,0,1,5991,40,5283733,13634.95,8.8,0.85756356,0.772293984889984
"8413",11,2010,5,8,10,8,1,57,10,1,8,1,1,1,0,54,0,1,1,1729,40,5283733,13634.95,8.8,0.85756356,1.11408984661102
"8414",11,2010,3,3,10,7,2,49,1,1,NA,1,2,1,1,62,0,1,0,880,40,5283733,13634.95,8.8,0.85756356,0.815345942974091
"8415",11,2010,4,2,10,3,3,49,15,5,3,1,2,1,1,62,0,0,0,6659,40,5283733,13634.95,8.8,0.85756356,0.729613840579987
"8416",11,2010,3,1,10,8,3,74,NA,1,8,1,2,1,1,37,0,1,0,7648,40,5283733,13634.95,8.8,0.85756356,0.699967503547668
"8417",11,2010,5,10,0,NA,3,66,NA,4,3,1,2,1,1,45,1,0,NA,1521,40,5283733,13634.95,8.8,0.85756356,1.40808355808258
"8418",11,2010,4,10,9,5,2,50,8,1,5,1,2,1,1,61,0,1,0,6687,40,5283733,13634.95,8.8,0.85756356,0.96886682510376
"8419",11,2010,5,3,10,0,1,69,12,1,5,1,1,1,0,42,0,1,0,677,40,5283733,13634.95,8.8,0.85756356,0.602792680263519
"8420",11,2010,4,2,10,0,2,70,NA,4,3,1,1,1,0,41,1,0,0,5838,40,5283733,13634.95,8.8,0.85756356,1.34377956390381
"8421",11,2010,5,2,10,0,1,51,10,1,NA,1,1,1,0,60,0,1,0,7703,40,5283733,13634.95,8.8,0.85756356,1.36427211761475
"8422",11,2010,5,2,10,1,4,75,1,6,5,1,2,1,1,36,0,0,0,5715,40,5283733,13634.95,8.8,0.85756356,0.943603456020355
"8423",11,2010,2,6,8,4,4,80,2,2,10,1,1,1,0,31,0,0,0,2388,40,5283733,13634.95,8.8,0.85756356,0.712850391864777
"8424",11,2010,3,1,10,6,1,35,5,1,5,1,1,1,0,76,0,1,0,2608,40,5283733,13634.95,8.8,0.85756356,1.31382048130035
"8425",11,2010,3,1,8,7,4,52,13,1,NA,1,1,1,0,59,0,1,0,1172,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8426",11,2010,3,10,0,5,3,75,12,1,NA,1,2,1,1,36,1,1,NA,5193,40,5283733,13634.95,8.8,0.85756356,1.86542999744415
"8427",11,2010,2,1,10,5,3,42,10,1,9,1,1,1,0,69,1,1,0,7141,40,5283733,13634.95,8.8,0.85756356,0.652740836143494
"8428",11,2010,4,10,5,6,1,86,1,6,4,1,2,1,1,25,0,0,0,6847,40,5283733,13634.95,8.8,0.85756356,1.82832479476929
"8429",11,2010,3,1,10,8,2,46,2,1,6,1,2,1,1,65,0,1,0,637,40,5283733,13634.95,8.8,0.85756356,0.505825519561768
"8430",11,2010,2,1,10,9,4,81,13,2,13,1,1,1,0,30,0,0,0,5346,40,5283733,13634.95,8.8,0.85756356,1.8635721206665
"8431",11,2010,5,2,6,0,2,81,7,1,NA,1,2,1,1,30,0,1,0,6707,40,5283733,13634.95,8.8,0.85756356,0.816830277442932
"8432",11,2010,5,2,10,1,2,62,2,1,13,1,1,1,0,49,0,1,0,1467,40,5283733,13634.95,8.8,0.85756356,1.57718801498413
"8433",11,2010,3,10,10,0,2,73,10,6,6,1,2,1,1,38,0,0,0,4511,40,5283733,13634.95,8.8,0.85756356,0.884575068950653
"8434",11,2010,5,1,8,2,1,64,9,1,4,1,2,1,1,47,0,1,0,4027,40,5283733,13634.95,8.8,0.85756356,0.602864027023315
"8435",11,2010,4,10,0,NA,1,87,2,6,9,1,2,1,1,24,1,0,NA,7311,40,5283733,13634.95,8.8,0.85756356,1.86542999744415
"8436",11,2010,3,2,10,0,1,58,7,5,5,1,2,1,1,53,0,0,0,4999,40,5283733,13634.95,8.8,0.85756356,0.492412656545639
"8437",11,2010,2,1,10,6,1,80,2,2,11,1,2,1,1,31,0,0,1,2582,40,5283733,13634.95,8.8,0.85756356,0.699967503547668
"8438",11,2010,4,2,9,1,2,76,2,6,4,1,2,1,1,35,1,0,NA,4191,40,5283733,13634.95,8.8,0.85756356,0.452530890703201
"8439",11,2010,5,10,10,0,3,48,18,1,8,1,1,1,0,63,0,1,0,1268,40,5283733,13634.95,8.8,0.85756356,0.775644958019257
"8440",11,2010,2,7,10,4,4,64,6,1,5,1,1,1,0,47,0,1,0,5165,40,5283733,13634.95,8.8,0.85756356,0.661528587341309
"8441",11,2010,3,1,10,5,4,74,18,1,11,1,1,1,0,37,0,1,0,5925,40,5283733,13634.95,8.8,0.85756356,0.925872027873993
"8442",11,2010,3,1,10,8,2,51,2,1,13,1,1,1,0,60,0,1,0,286,40,5283733,13634.95,8.8,0.85756356,0.404948353767395
"8443",11,2010,2,2,0,6,4,73,18,4,12,1,1,1,0,38,0,0,0,5860,40,5283733,13634.95,8.8,0.85756356,1.09670686721802
"8444",11,2010,5,2,10,0,2,55,13,1,9,1,1,1,0,56,0,1,1,949,40,5283733,13634.95,8.8,0.85756356,1.70833742618561
"8445",11,2010,2,10,8,4,3,84,2,6,5,1,1,1,0,27,0,0,NA,6023,40,5283733,13634.95,8.8,0.85756356,0.692815542221069
"8446",11,2010,5,3,10,0,4,66,3,2,10,1,1,1,0,45,0,0,0,6269,40,5283733,13634.95,8.8,0.85756356,1.00766360759735
"8447",11,2010,4,10,10,1,1,66,7,1,5,1,1,1,0,45,0,1,0,4807,40,5283733,13634.95,8.8,0.85756356,0.866721332073212
"8448",11,2010,5,1,10,3,1,60,2,6,4,1,1,1,0,51,0,0,0,3346,40,5283733,13634.95,8.8,0.85756356,0.391704380512238
"8449",11,2010,2,1,10,7,4,75,6,6,1,1,1,1,0,36,0,0,0,3713,40,5283733,13634.95,8.8,0.85756356,1.8635721206665
"8450",11,2010,5,7,10,0,2,57,10,1,NA,1,1,1,0,54,1,1,0,3243,40,5283733,13634.95,8.8,0.85756356,0.835998356342316
"8451",11,2010,3,1,10,NA,2,57,18,1,7,1,1,1,0,54,0,1,0,877,40,5283733,13634.95,8.8,0.85756356,0.718574285507202
"8452",11,2010,5,2,10,0,2,48,NA,1,5,1,2,1,1,63,0,1,0,4978,40,5283733,13634.95,8.8,0.85756356,0.764437615871429
"8453",11,2010,3,1,10,8,4,40,18,1,5,1,1,1,0,71,0,1,0,3677,40,5283733,13634.95,8.8,0.85756356,0.652740836143494
"8454",11,2010,3,2,10,3,1,52,16,1,NA,1,1,1,0,59,0,1,0,2425,40,5283733,13634.95,8.8,0.85756356,0.848747253417969
"8455",11,2010,3,3,10,5,3,42,10,3,2,1,2,1,1,69,0,0,0,4725,40,5283733,13634.95,8.8,0.85756356,1.92556154727936
"8456",11,2010,5,10,0,0,1,48,18,1,12,1,1,1,0,63,0,1,NA,2302,40,5283733,13634.95,8.8,0.85756356,0.824892997741699
"8457",11,2010,4,1,10,7,4,56,1,1,12,1,2,1,1,55,0,1,0,2343,40,5283733,13634.95,8.8,0.85756356,0.495070070028305
"8458",11,2010,5,7,10,0,2,53,18,4,2,1,1,1,0,58,0,0,0,3968,40,5283733,13634.95,8.8,0.85756356,0.864264369010925
"8459",11,2010,5,8,0,0,4,69,14,1,NA,1,1,1,0,42,1,1,0,3645,40,5283733,13634.95,8.8,0.85756356,0.835998356342316
"8460",11,2010,2,1,10,10,3,46,18,1,4,1,2,1,1,65,0,1,1,802,40,5283733,13634.95,8.8,0.85756356,0.854261636734009
"8461",11,2010,4,1,10,1,1,67,4,1,8,1,1,1,0,44,0,1,0,2508,40,5283733,13634.95,8.8,0.85756356,0.476992040872574
"8462",11,2010,3,2,7,NA,2,55,12,4,3,1,2,1,1,56,1,0,0,1006,40,5283733,13634.95,8.8,0.85756356,1.07577013969421
"8463",11,2010,2,1,10,8,2,45,13,1,NA,1,2,1,1,66,0,1,0,7540,40,5283733,13634.95,8.8,0.85756356,1.43867433071136
"8464",11,2010,3,1,10,4,3,47,16,4,3,1,1,1,0,64,0,0,0,1331,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8465",11,2010,5,8,7,0,2,57,NA,1,5,1,1,1,0,54,0,1,0,1214,40,5283733,13634.95,8.8,0.85756356,1.56229889392853
"8466",11,2010,4,1,10,9,3,61,9,1,8,1,2,1,1,50,0,1,1,6697,40,5283733,13634.95,8.8,0.85756356,1.68287587165833
"8467",11,2010,4,10,7,2,1,55,14,6,1,1,1,1,0,56,0,0,NA,3773,40,5283733,13634.95,8.8,0.85756356,0.835998356342316
"8468",11,2010,2,1,10,10,2,48,13,1,6,1,1,1,0,63,0,1,1,596,40,5283733,13634.95,8.8,0.85756356,0.683895587921143
"8469",11,2010,2,1,10,7,2,67,18,1,6,1,1,1,0,44,0,1,0,1907,40,5283733,13634.95,8.8,0.85756356,0.648099422454834
"8470",11,2010,2,1,10,8,2,44,1,1,6,1,1,1,0,67,0,1,1,3368,40,5283733,13634.95,8.8,0.85756356,1.09929025173187
"8471",11,2010,5,3,10,3,1,38,18,6,6,1,1,1,0,73,0,0,0,3170,40,5283733,13634.95,8.8,0.85756356,0.36308428645134
"8472",11,2010,5,9,10,0,1,66,18,1,7,1,1,1,0,45,0,1,0,3412,40,5283733,13634.95,8.8,0.85756356,0.855517446994781
"8473",11,2010,3,3,10,5,4,78,3,6,7,1,1,1,0,33,0,0,0,6822,40,5283733,13634.95,8.8,0.85756356,2.61330509185791
"8474",11,2010,3,1,10,9,4,38,NA,5,2,1,2,1,1,73,1,0,0,7594,40,5283733,13634.95,8.8,0.85756356,1.64110803604126
"8475",11,2010,4,1,10,6,4,83,7,1,11,1,2,1,1,28,0,1,0,4672,40,5283733,13634.95,8.8,0.85756356,0.699967503547668
"8476",11,2010,2,1,10,7,3,63,2,1,8,1,1,1,0,48,0,1,0,5488,40,5283733,13634.95,8.8,0.85756356,0.718574285507202
"8477",11,2010,2,1,NA,2,1,51,9,4,2,1,2,1,1,60,0,0,0,6912,40,5283733,13634.95,8.8,0.85756356,1.07956230640411
"8478",11,2010,4,2,10,0,1,37,12,1,4,1,2,1,1,74,0,1,0,210,40,5283733,13634.95,8.8,0.85756356,0.729613840579987
"8479",11,2010,5,3,0,0,1,45,7,1,5,1,1,1,0,66,0,1,0,3543,40,5283733,13634.95,8.8,0.85756356,0.471318811178207
"8480",11,2010,2,2,10,0,1,71,NA,1,7,1,1,1,0,40,0,1,0,2081,40,5283733,13634.95,8.8,0.85756356,1.93513453006744
"8481",11,2010,5,2,10,2,3,47,15,6,3,1,2,1,1,64,0,0,0,4910,40,5283733,13634.95,8.8,0.85756356,0.729613840579987
"8482",11,2010,5,10,10,5,2,72,18,1,13,1,2,1,1,39,0,1,NA,3872,40,5283733,13634.95,8.8,0.85756356,0.960854768753052
"8483",11,2010,3,2,10,0,1,60,18,6,5,1,1,1,0,51,0,0,0,5415,40,5283733,13634.95,8.8,0.85756356,0.820988774299622
"8484",11,2010,2,3,10,3,3,48,2,1,9,1,1,1,0,63,0,1,0,2006,40,5283733,13634.95,8.8,0.85756356,0.915344715118408
"8485",11,2010,2,1,10,6,3,47,10,1,9,1,2,1,1,64,0,1,0,1435,40,5283733,13634.95,8.8,0.85756356,0.885655760765076
"8486",11,2010,5,4,10,5,2,50,2,1,11,1,1,1,0,61,0,1,1,1314,40,5283733,13634.95,8.8,0.85756356,0.310962677001953
"8487",11,2010,3,2,10,1,3,73,6,1,13,1,1,1,0,38,0,1,0,1678,40,5283733,13634.95,8.8,0.85756356,0.790775299072266
"8488",11,2010,2,1,10,7,2,33,NA,1,3,1,2,1,1,78,0,1,0,3062,40,5283733,13634.95,8.8,0.85756356,0.76666784286499
"8489",11,2010,3,7,10,2,4,65,6,2,9,1,1,1,0,46,1,0,0,869,40,5283733,13634.95,8.8,0.85756356,1.68267667293549
"8490",11,2010,4,1,9,4,2,42,10,1,6,1,2,1,1,69,0,1,0,7610,40,5283733,13634.95,8.8,0.85756356,0.58790135383606
"8491",11,2010,2,3,8,3,3,76,1,2,11,1,1,1,0,35,0,0,0,6844,40,5283733,13634.95,8.8,0.85756356,1.050084233284
"8492",11,2010,2,1,8,5,2,70,6,6,NA,1,2,1,1,41,0,0,0,3557,40,5283733,13634.95,8.8,0.85756356,1.17882537841797
"8493",11,2010,4,7,8,0,1,56,13,1,8,1,1,1,0,55,0,1,0,1689,40,5283733,13634.95,8.8,0.85756356,0.602792680263519
"8494",11,2010,5,9,10,0,3,54,1,1,10,1,1,1,0,57,0,1,1,1362,40,5283733,13634.95,8.8,0.85756356,0.58410632610321
"8495",11,2010,5,10,10,0,4,43,16,1,4,1,1,1,0,68,0,1,0,5100,40,5283733,13634.95,8.8,0.85756356,0.81266576051712
"8496",11,2010,NA,1,10,7,2,46,13,1,8,1,1,1,0,65,0,1,0,1976,40,5283733,13634.95,8.8,0.85756356,1.37652802467346
"8497",11,2010,5,NA,8,3,4,50,NA,1,2,1,1,1,0,61,0,1,0,6519,40,5283733,13634.95,8.8,0.85756356,0.81266576051712
"8498",11,2010,2,1,10,8,4,47,4,1,3,1,2,1,1,64,0,1,1,231,40,5283733,13634.95,8.8,0.85756356,0.885655760765076
"8499",11,2010,5,8,10,2,1,46,18,1,8,1,2,1,1,65,0,1,0,3236,40,5283733,13634.95,8.8,0.85756356,1.01510989665985
"8500",11,2010,2,1,10,8,2,64,NA,1,2,1,1,1,0,47,0,1,0,2828,40,5283733,13634.95,8.8,0.85756356,1.06333768367767
"8501",11,2010,4,1,8,0,2,49,NA,6,3,1,1,1,0,62,0,0,0,3033,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8502",11,2010,3,2,8,6,2,61,NA,4,7,1,2,1,1,50,0,0,0,2019,40,5283733,13634.95,8.8,0.85756356,1.0566074848175
"8503",11,2010,2,10,10,5,2,44,NA,1,7,1,1,1,0,67,0,1,0,2711,40,5283733,13634.95,8.8,0.85756356,0.511748373508453
"8504",11,2010,4,1,4,1,3,71,NA,1,2,1,2,1,1,40,1,1,0,1616,40,5283733,13634.95,8.8,0.85756356,1.23508965969086
"8505",11,2010,2,1,10,4,1,58,18,1,10,1,2,1,1,53,0,1,0,6366,40,5283733,13634.95,8.8,0.85756356,0.86682391166687
"8506",11,2010,4,10,10,0,2,67,18,2,12,1,1,1,0,44,0,0,0,2593,40,5283733,13634.95,8.8,0.85756356,0.797914624214172
"8507",11,2010,3,2,10,0,1,58,2,4,7,1,1,1,0,53,0,0,0,4665,40,5283733,13634.95,8.8,0.85756356,0.771973788738251
"8508",11,2010,4,2,10,0,2,40,NA,5,3,1,2,1,1,71,0,0,0,4704,40,5283733,13634.95,8.8,0.85756356,0.764437615871429
"8509",11,2010,3,1,6,7,4,57,NA,2,NA,1,2,1,1,54,1,0,0,2435,40,5283733,13634.95,8.8,0.85756356,0.946253657341003
"8510",11,2010,NA,NA,NA,9,NA,81,NA,2,7,1,2,1,1,30,NA,0,NA,4264,40,5283733,13634.95,8.8,0.85756356,1.47612154483795
"8511",11,2010,5,1,10,1,1,67,15,1,NA,1,1,1,0,44,0,1,0,2963,40,5283733,13634.95,8.8,0.85756356,1.10789573192596
"8512",11,2010,3,8,10,5,3,42,15,1,3,1,1,1,0,69,0,1,0,6658,40,5283733,13634.95,8.8,0.85756356,1.54154527187347
"8513",11,2010,2,1,10,6,2,56,16,1,6,1,1,1,0,55,0,1,0,1299,40,5283733,13634.95,8.8,0.85756356,1.11408984661102
"8514",11,2010,5,1,10,5,2,43,NA,1,3,1,1,1,0,68,0,1,0,7272,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8515",11,2010,5,10,3,1,1,51,NA,1,3,1,2,1,1,60,0,1,0,3252,40,5283733,13634.95,8.8,0.85756356,1.07956230640411
"8516",11,2010,3,6,10,8,4,87,2,6,6,1,2,1,1,24,0,0,0,5769,40,5283733,13634.95,8.8,0.85756356,3.9852123260498
"8517",11,2010,5,8,0,0,1,29,18,1,4,1,1,1,0,82,1,1,0,4796,40,5283733,13634.95,8.8,0.85756356,0.848747253417969
