"","leg_party","leg_republican","leg_black","leg_latino","reply_atall","treat_deshawn","treat_demprimary","treat_repprimary","treat_noprimary","treat_group","treat_jake","leg_notwhite","leg_white","leg_notblackotherminority","treat_primary"
"4071","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4072","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4073","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4074","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4075","D",0,1,0,1,1,1,0,0,4,0,1,0,0,1
"4076","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4077","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4078","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4079","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4080","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4081","D",0,1,0,0,0,0,0,1,0,1,1,0,0,0
"4082","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4083","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4084","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4085","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4086","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4087","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4088","D",0,1,0,1,1,1,0,0,4,0,1,0,0,1
"4089","D",0,1,0,0,1,1,0,0,4,0,1,0,0,1
"4090","D",0,1,0,1,1,0,1,0,2,0,1,0,0,1
"4091","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4092","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4093","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4094","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4095","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4096","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4097","D",0,1,0,1,0,0,0,1,0,1,1,0,0,0
"4098","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4099","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4100","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4101","D",0,1,0,0,0,0,1,0,3,1,1,0,0,1
"4102","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4103","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4104","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4105","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4106","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4107","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4108","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4109","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4110","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4111","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4112","D",0,0,1,0,0,0,0,1,0,1,1,0,1,0
"4113","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4114","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4115","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4116","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4117","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4118","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4119","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4120","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4121","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4122","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4123","D",0,0,1,1,0,1,0,0,5,1,1,0,1,1
"4124","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4125","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4126","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4127","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4128","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4129","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4130","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4131","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4132","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4133","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4134","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4135","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4136","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4137","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4138","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4139","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4140","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4141","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4142","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4143","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4144","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4145","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4146","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4147","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4148","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4149","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4150","R",1,0,0,0,0,0,0,1,0,1,0,1,0,0
"4151","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4152","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4153","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4154","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4155","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4156","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4157","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4158","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4159","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4160","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4161","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4162","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4163","D",0,0,1,1,0,0,1,0,3,1,1,0,1,1
"4164","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4165","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4166","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4167","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4168","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4169","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4170","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4171","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4172","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4173","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4174","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4175","R",1,0,0,1,0,0,1,0,3,1,1,0,1,1
"4176","R",1,0,0,0,0,0,0,1,0,1,0,1,0,0
"4177","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4178","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4179","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4180","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4181","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4182","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4183","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4184","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4185","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4186","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4187","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4188","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4189","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4190","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4191","R",1,0,0,0,0,0,0,1,0,1,0,1,0,0
"4192","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4193","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4194","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4195","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4196","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4197","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4198","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4199","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4200","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4201","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4202","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4203","D",0,1,0,0,1,0,1,0,2,0,1,0,0,1
"4204","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4205","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4206","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4207","D",0,1,0,1,1,0,0,1,6,0,1,0,0,0
"4208","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4209","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4210","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4211","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4212","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4213","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4214","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4215","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4216","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4217","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4218","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4219","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4220","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4221","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4222","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4223","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4224","D",0,1,0,0,0,1,0,0,5,1,1,0,0,1
"4225","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4226","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4227","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4228","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4229","D",0,1,0,1,0,0,1,0,3,1,1,0,0,1
"4230","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4231","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4232","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4233","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4234","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4235","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4236","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4237","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4238","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4239","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4240","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4241","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4242","D",0,1,0,0,0,0,1,0,3,1,1,0,0,1
"4243","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4244","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4245","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4246","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4247","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4248","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4249","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4250","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4251","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4252","D",0,1,0,0,0,0,0,1,0,1,1,0,0,0
"4253","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4254","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4255","D",0,1,0,1,0,1,0,0,5,1,1,0,0,1
"4256","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4257","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4258","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4259","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4260","D",0,1,0,0,1,0,0,1,6,0,1,0,0,0
"4261","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4262","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4263","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4264","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4265","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4266","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4267","D",0,1,0,1,1,1,0,0,4,0,1,0,0,1
"4268","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4269","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4270","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4271","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4272","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4273","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4274","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4275","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4276","D",0,1,0,0,0,0,1,0,3,1,1,0,0,1
"4277","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4278","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4279","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4280","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4281","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4282","R",1,0,1,0,0,0,0,1,0,1,1,0,1,0
"4283","D",0,1,0,0,0,0,1,0,3,1,1,0,0,1
"4284","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4285","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4286","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4287","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4288","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4289","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4290","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4291","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4292","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4293","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4294","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4295","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4296","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4297","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4298","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4299","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4300","D",0,1,0,1,1,0,0,1,6,0,1,0,0,0
"4301","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4302","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4303","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4304","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4305","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4306","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4307","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4308","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4309","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4310","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4311","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4312","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4313","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4314","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4315","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4316","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4317","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4318","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4319","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4320","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4321","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4322","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4323","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4324","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4325","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4326","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4327","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4328","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4329","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4330","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4331","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4332","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4333","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4334","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4335","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4336","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4337","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4338","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4339","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4340","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4341","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4342","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4343","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4344","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4345","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4346","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4347","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4348","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4349","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4350","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4351","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4352","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4353","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4354","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4355","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4356","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4357","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4358","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4359","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4360","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4361","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4362","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4363","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4364","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4365","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4366","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4367","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4368","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4369","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4370","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4371","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4372","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4373","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4374","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4375","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4376","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4377","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4378","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4379","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4380","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4381","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4382","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4383","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4384","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4385","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4386","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4387","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4388","R",1,0,0,0,0,0,0,1,0,1,0,1,0,0
"4389","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4390","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4391","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4392","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4393","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4394","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4395","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4396","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4397","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4398","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4399","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4400","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4401","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4402","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4403","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4404","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4405","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4406","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4407","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4408","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4409","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4410","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4411","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4412","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4413","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4414","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4415","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4416","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4417","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4418","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4419","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4420","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4421","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4422","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4423","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4424","R",1,0,0,0,1,1,0,0,4,0,0,1,0,1
"4425","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4426","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4427","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4428","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4429","R",1,0,0,0,0,0,1,0,3,1,0,1,0,1
"4430","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4431","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4432","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4433","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4434","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4435","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4436","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4437","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4438","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4439","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4440","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4441","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4442","R",1,0,0,1,1,0,0,1,6,0,0,1,0,0
"4443","D",0,0,0,1,1,0,1,0,2,0,0,1,0,1
"4444","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4445","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4446","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4447","D",0,0,0,0,0,0,0,1,0,1,0,1,0,0
"4448","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4449","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
"4450","D",0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4451","D",0,0,0,0,0,0,1,0,3,1,0,1,0,1
"4452","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4453","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4454","D",0,0,0,1,0,1,0,0,5,1,0,1,0,1
"4455","D",0,0,0,1,1,0,0,1,6,0,1,0,1,0
"4456","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4457","R",1,0,0,1,0,1,0,0,5,1,0,1,0,1
"4458","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4459","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4460","D",0,0,0,0,1,0,1,0,2,0,0,1,0,1
"4461","R",1,0,0,0,1,0,1,0,2,0,0,1,0,1
"4462","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4463","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4464","D",0,0,0,0,1,0,0,1,6,0,0,1,0,0
"4465","R",1,0,0,1,1,1,0,0,4,0,0,1,0,1
"4466","D",0,0,0,0,0,0,0,1,0,1,1,0,1,0
"4467","D",0,0,0,0,1,1,0,0,4,0,0,1,0,1
"4468","R",1,0,0,0,0,1,0,0,5,1,0,1,0,1
"4469","R",1,0,0,1,0,0,0,1,0,1,0,1,0,0
"4470","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4471","D",0,0,0,1,0,0,1,0,3,1,0,1,0,1
"4472","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4473","D",0,0,0,1,1,1,0,0,4,0,0,1,0,1
"4474","D",0,0,0,1,1,0,0,1,6,0,0,1,0,0
"4475","D",0,0,0,0,0,1,0,0,5,1,0,1,0,1
"4476","R",1,0,0,1,1,0,1,0,2,0,0,1,0,1
"4477","R",1,0,0,1,0,0,1,0,3,1,0,1,0,1
"4478","R",1,0,0,0,1,0,0,1,6,0,0,1,0,0
